kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,angka_melek_huruf
61,"Prov. Kalimantan Barat",6106,"Kab. Ketapang",2006,96.41
61,"Prov. Kalimantan Barat",6106,"Kab. Ketapang",2007,97.35
61,"Prov. Kalimantan Barat",6106,"Kab. Ketapang",2008,98.02
61,"Prov. Kalimantan Barat",6106,"Kab. Ketapang",2009,85.39
61,"Prov. Kalimantan Barat",6107,"Kab. Sintang",2005,97.43
61,"Prov. Kalimantan Barat",6107,"Kab. Sintang",2006,96.11
61,"Prov. Kalimantan Barat",6107,"Kab. Sintang",2007,97.24
61,"Prov. Kalimantan Barat",6107,"Kab. Sintang",2008,98.62
61,"Prov. Kalimantan Barat",6107,"Kab. Sintang",2009,97.37
61,"Prov. Kalimantan Barat",6108,"Kab. Kapuas Hulu",2005,98.89
61,"Prov. Kalimantan Barat",6108,"Kab. Kapuas Hulu",2006,97.68
61,"Prov. Kalimantan Barat",6108,"Kab. Kapuas Hulu",2007,99.77
61,"Prov. Kalimantan Barat",6108,"Kab. Kapuas Hulu",2008,100
61,"Prov. Kalimantan Barat",6108,"Kab. Kapuas Hulu",2009,100
61,"Prov. Kalimantan Barat",6109,"Kab. Sekadau",2005,94.78
61,"Prov. Kalimantan Barat",6109,"Kab. Sekadau",2006,95.97
61,"Prov. Kalimantan Barat",6109,"Kab. Sekadau",2007,97.42
61,"Prov. Kalimantan Barat",6109,"Kab. Sekadau",2008,96.53
61,"Prov. Kalimantan Barat",6109,"Kab. Sekadau",2009,83.37
61,"Prov. Kalimantan Barat",6110,"Kab. Melawi",2005,99.09
61,"Prov. Kalimantan Barat",6110,"Kab. Melawi",2006,98.67
61,"Prov. Kalimantan Barat",6110,"Kab. Melawi",2007,97.63
61,"Prov. Kalimantan Barat",6110,"Kab. Melawi",2008,100
61,"Prov. Kalimantan Barat",6110,"Kab. Melawi",2009,97.21
61,"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2005,0
61,"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2006,0
61,"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2007,93.87
61,"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2008,96.67
61,"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2009,95.56
61,"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,0
61,"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,0
61,"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,0
61,"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,0
61,"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,100
61,"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,99.5
61,"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,99.34
61,"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,98.49
61,"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,98.92
61,"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,96.77
61,"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,97.29
61,"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,97.38
61,"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,99.43
61,"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,98.46
61,"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,100
62,"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,99.75
62,"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,98.88
62,"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,98.94
62,"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,100
62,"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,100
62,"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,99.77
62,"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,99.11
62,"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,99.57
62,"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,100
62,"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,97.56
62,"Prov. Kalimantan Tengah",6203,"Kab. Kapuas",2005,99.81
62,"Prov. Kalimantan Tengah",6203,"Kab. Kapuas",2006,99.23
62,"Prov. Kalimantan Tengah",6203,"Kab. Kapuas",2007,99.2
62,"Prov. Kalimantan Tengah",6203,"Kab. Kapuas",2008,99.57
62,"Prov. Kalimantan Tengah",6203,"Kab. Kapuas",2009,100
62,"Prov. Kalimantan Tengah",6204,"Kab. Barito Selatan",2005,99.8
62,"Prov. Kalimantan Tengah",6204,"Kab. Barito Selatan",2006,99.14
62,"Prov. Kalimantan Tengah",6204,"Kab. Barito Selatan",2007,100
62,"Prov. Kalimantan Tengah",6204,"Kab. Barito Selatan",2008,100
62,"Prov. Kalimantan Tengah",6204,"Kab. Barito Selatan",2009,100
62,"Prov. Kalimantan Tengah",6205,"Kab. Barito Utara",2005,99.46
62,"Prov. Kalimantan Tengah",6205,"Kab. Barito Utara",2006,99.02
62,"Prov. Kalimantan Tengah",6205,"Kab. Barito Utara",2007,99.72
62,"Prov. Kalimantan Tengah",6205,"Kab. Barito Utara",2008,100
62,"Prov. Kalimantan Tengah",6205,"Kab. Barito Utara",2009,100
62,"Prov. Kalimantan Tengah",6206,"Kab. Sukamara",2005,99.57
62,"Prov. Kalimantan Tengah",6206,"Kab. Sukamara",2006,98.8
62,"Prov. Kalimantan Tengah",6206,"Kab. Sukamara",2007,99.78
62,"Prov. Kalimantan Tengah",6206,"Kab. Sukamara",2008,99.51
62,"Prov. Kalimantan Tengah",6206,"Kab. Sukamara",2009,100
62,"Prov. Kalimantan Tengah",6207,"Kab. Lamandau",2005,100
62,"Prov. Kalimantan Tengah",6207,"Kab. Lamandau",2006,100
62,"Prov. Kalimantan Tengah",6207,"Kab. Lamandau",2007,99.71
62,"Prov. Kalimantan Tengah",6207,"Kab. Lamandau",2008,100
62,"Prov. Kalimantan Tengah",6207,"Kab. Lamandau",2009,100
62,"Prov. Kalimantan Tengah",6208,"Kab. Seruyan",2005,100
62,"Prov. Kalimantan Tengah",6208,"Kab. Seruyan",2006,96.73
62,"Prov. Kalimantan Tengah",6208,"Kab. Seruyan",2007,98.69
62,"Prov. Kalimantan Tengah",6208,"Kab. Seruyan",2008,99.76
62,"Prov. Kalimantan Tengah",6208,"Kab. Seruyan",2009,100
62,"Prov. Kalimantan Tengah",6209,"Kab. Katingan",2005,100
62,"Prov. Kalimantan Tengah",6209,"Kab. Katingan",2006,99.76
62,"Prov. Kalimantan Tengah",6209,"Kab. Katingan",2007,98.61
62,"Prov. Kalimantan Tengah",6209,"Kab. Katingan",2008,99.52
62,"Prov. Kalimantan Tengah",6209,"Kab. Katingan",2009,100
62,"Prov. Kalimantan Tengah",6210,"Kab. Pulang Pisau",2005,100
62,"Prov. Kalimantan Tengah",6210,"Kab. Pulang Pisau",2006,99.76
62,"Prov. Kalimantan Tengah",6210,"Kab. Pulang Pisau",2007,99.34
62,"Prov. Kalimantan Tengah",6210,"Kab. Pulang Pisau",2008,98.32
62,"Prov. Kalimantan Tengah",6210,"Kab. Pulang Pisau",2009,100
62,"Prov. Kalimantan Tengah",6211,"Kab. Gunung Mas",2005,99.66
62,"Prov. Kalimantan Tengah",6211,"Kab. Gunung Mas",2006,99.65
62,"Prov. Kalimantan Tengah",6211,"Kab. Gunung Mas",2007,99.8
62,"Prov. Kalimantan Tengah",6211,"Kab. Gunung Mas",2008,100
62,"Prov. Kalimantan Tengah",6211,"Kab. Gunung Mas",2009,100
62,"Prov. Kalimantan Tengah",6212,"Kab. Barito Timur",2005,99.33
62,"Prov. Kalimantan Tengah",6212,"Kab. Barito Timur",2006,99.04
62,"Prov. Kalimantan Tengah",6212,"Kab. Barito Timur",2007,99.54
62,"Prov. Kalimantan Tengah",6212,"Kab. Barito Timur",2008,99.76
62,"Prov. Kalimantan Tengah",6212,"Kab. Barito Timur",2009,100
62,"Prov. Kalimantan Tengah",6213,"Kab. Murung Raya",2005,99.37
62,"Prov. Kalimantan Tengah",6213,"Kab. Murung Raya",2006,98.41
62,"Prov. Kalimantan Tengah",6213,"Kab. Murung Raya",2007,100
62,"Prov. Kalimantan Tengah",6213,"Kab. Murung Raya",2008,99.76
62,"Prov. Kalimantan Tengah",6213,"Kab. Murung Raya",2009,100
62,"Prov. Kalimantan Tengah",6271,"Kota Palangka Raya",2005,99.25
62,"Prov. Kalimantan Tengah",6271,"Kota Palangka Raya",2006,99.44
62,"Prov. Kalimantan Tengah",6271,"Kota Palangka Raya",2007,99.3
62,"Prov. Kalimantan Tengah",6271,"Kota Palangka Raya",2008,99.8
62,"Prov. Kalimantan Tengah",6271,"Kota Palangka Raya",2009,100
63,"Prov. Kalimantan Selatan",6301,"Kab. Tanah Laut",2005,98.97
63,"Prov. Kalimantan Selatan",6301,"Kab. Tanah Laut",2006,99.52
63,"Prov. Kalimantan Selatan",6301,"Kab. Tanah Laut",2007,99.27
63,"Prov. Kalimantan Selatan",6301,"Kab. Tanah Laut",2008,100
63,"Prov. Kalimantan Selatan",6301,"Kab. Tanah Laut",2009,100
63,"Prov. Kalimantan Selatan",6302,"Kota Baru",2005,98.43
63,"Prov. Kalimantan Selatan",6302,"Kota Baru",2006,98.17
63,"Prov. Kalimantan Selatan",6302,"Kota Baru",2007,96.95
63,"Prov. Kalimantan Selatan",6302,"Kota Baru",2008,98.95
63,"Prov. Kalimantan Selatan",6302,"Kota Baru",2009,100
63,"Prov. Kalimantan Selatan",6303,"Kab. Banjar",2005,99.11
63,"Prov. Kalimantan Selatan",6303,"Kab. Banjar",2006,99.47
63,"Prov. Kalimantan Selatan",6303,"Kab. Banjar",2007,99.35
63,"Prov. Kalimantan Selatan",6303,"Kab. Banjar",2008,100
63,"Prov. Kalimantan Selatan",6303,"Kab. Banjar",2009,100
63,"Prov. Kalimantan Selatan",6304,"Kab. Barito Kuala",2005,98.85
63,"Prov. Kalimantan Selatan",6304,"Kab. Barito Kuala",2006,99.23
63,"Prov. Kalimantan Selatan",6304,"Kab. Barito Kuala",2007,98.62
63,"Prov. Kalimantan Selatan",6304,"Kab. Barito Kuala",2008,99.52
63,"Prov. Kalimantan Selatan",6304,"Kab. Barito Kuala",2009,100
63,"Prov. Kalimantan Selatan",6305,"Kab. Tapin",2005,99.43
63,"Prov. Kalimantan Selatan",6305,"Kab. Tapin",2006,98.68
63,"Prov. Kalimantan Selatan",6305,"Kab. Tapin",2007,98.37
63,"Prov. Kalimantan Selatan",6305,"Kab. Tapin",2008,99.72
63,"Prov. Kalimantan Selatan",6305,"Kab. Tapin",2009,100
63,"Prov. Kalimantan Selatan",6306,"Kab. Hulu Sungai Selatan",2005,99.71
63,"Prov. Kalimantan Selatan",6306,"Kab. Hulu Sungai Selatan",2006,98.45
63,"Prov. Kalimantan Selatan",6306,"Kab. Hulu Sungai Selatan",2007,99.73
63,"Prov. Kalimantan Selatan",6306,"Kab. Hulu Sungai Selatan",2008,100
63,"Prov. Kalimantan Selatan",6306,"Kab. Hulu Sungai Selatan",2009,97.33
63,"Prov. Kalimantan Selatan",6307,"Kab. Hulu Sungai Tengah",2005,98.88
63,"Prov. Kalimantan Selatan",6307,"Kab. Hulu Sungai Tengah",2006,99.74
63,"Prov. Kalimantan Selatan",6307,"Kab. Hulu Sungai Tengah",2007,99.47
63,"Prov. Kalimantan Selatan",6307,"Kab. Hulu Sungai Tengah",2008,100
63,"Prov. Kalimantan Selatan",6307,"Kab. Hulu Sungai Tengah",2009,100
63,"Prov. Kalimantan Selatan",6308,"Kab. Hulu Sungai Utara",2005,99.4
63,"Prov. Kalimantan Selatan",6308,"Kab. Hulu Sungai Utara",2006,99.33
63,"Prov. Kalimantan Selatan",6308,"Kab. Hulu Sungai Utara",2007,98.12
63,"Prov. Kalimantan Selatan",6308,"Kab. Hulu Sungai Utara",2008,99.75
63,"Prov. Kalimantan Selatan",6308,"Kab. Hulu Sungai Utara",2009,100
63,"Prov. Kalimantan Selatan",6309,"Kab. Tabalong",2005,99.51
63,"Prov. Kalimantan Selatan",6309,"Kab. Tabalong",2006,99.11
63,"Prov. Kalimantan Selatan",6309,"Kab. Tabalong",2007,99.53
63,"Prov. Kalimantan Selatan",6309,"Kab. Tabalong",2008,100
63,"Prov. Kalimantan Selatan",6309,"Kab. Tabalong",2009,100
63,"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu",2005,97.25
63,"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu",2006,98.06
63,"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu",2007,98.71
63,"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu",2008,99.56
63,"Prov. Kalimantan Selatan",6310,"Kab. Tanah Bumbu",2009,100
63,"Prov. Kalimantan Selatan",6311,"Kab. Balangan",2005,97.55
63,"Prov. Kalimantan Selatan",6311,"Kab. Balangan",2006,97.73
63,"Prov. Kalimantan Selatan",6311,"Kab. Balangan",2007,96.33
63,"Prov. Kalimantan Selatan",6311,"Kab. Balangan",2008,99.51
63,"Prov. Kalimantan Selatan",6311,"Kab. Balangan",2009,100
63,"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin",2005,99.34
63,"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin",2006,99.26
63,"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin",2007,100
63,"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin",2008,100
63,"Prov. Kalimantan Selatan",6371,"Kota Banjarmasin",2009,100
63,"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru",2005,100
63,"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru",2006,100
63,"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru",2007,99.46
63,"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru",2008,100
63,"Prov. Kalimantan Selatan",6372,"Kota Banjar Baru",2009,100
64,"Prov. Kalimantan Timur",6401,"Kab. Pasir",2005,99.79
64,"Prov. Kalimantan Timur",6401,"Kab. Pasir",2006,99.54
64,"Prov. Kalimantan Timur",6401,"Kab. Pasir",2007,98.75
64,"Prov. Kalimantan Timur",6401,"Kab. Pasir",2008,99.35
64,"Prov. Kalimantan Timur",6401,"Kab. Pasir",2009,100
64,"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat",2005,98.92
64,"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat",2006,100
64,"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat",2007,98.18
64,"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat",2008,100
64,"Prov. Kalimantan Timur",6402,"Kab. Kutai Barat",2009,100
64,"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara",2005,99.43
64,"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara",2006,99.22
64,"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara",2007,99.44
64,"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara",2008,100
64,"Prov. Kalimantan Timur",6403,"Kab. Kutai Kartanegara",2009,98.56
64,"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur",2005,98.59
64,"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur",2006,99.61
64,"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur",2007,99.15
64,"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur",2008,100
64,"Prov. Kalimantan Timur",6404,"Kab. Kutai Timur",2009,100
64,"Prov. Kalimantan Timur",6405,"Kab. Berau",2005,99.05
64,"Prov. Kalimantan Timur",6405,"Kab. Berau",2006,99.33
64,"Prov. Kalimantan Timur",6405,"Kab. Berau",2007,99.68
64,"Prov. Kalimantan Timur",6405,"Kab. Berau",2008,100
64,"Prov. Kalimantan Timur",6405,"Kab. Berau",2009,100
64,"Prov. Kalimantan Timur",6406,"Kab. Malinau",2005,98.32
64,"Prov. Kalimantan Timur",6406,"Kab. Malinau",2006,99.23
64,"Prov. Kalimantan Timur",6406,"Kab. Malinau",2007,98.18
64,"Prov. Kalimantan Timur",6406,"Kab. Malinau",2008,98.96
64,"Prov. Kalimantan Timur",6406,"Kab. Malinau",2009,100
64,"Prov. Kalimantan Timur",6407,"Kab. Bulungan",2005,98.34
64,"Prov. Kalimantan Timur",6407,"Kab. Bulungan",2006,97.65
64,"Prov. Kalimantan Timur",6407,"Kab. Bulungan",2007,98.57
64,"Prov. Kalimantan Timur",6407,"Kab. Bulungan",2008,100
64,"Prov. Kalimantan Timur",6407,"Kab. Bulungan",2009,98.35
64,"Prov. Kalimantan Timur",6408,"Kab. Nunukan",2005,98.84
64,"Prov. Kalimantan Timur",6408,"Kab. Nunukan",2006,99.45
64,"Prov. Kalimantan Timur",6408,"Kab. Nunukan",2007,99.2
64,"Prov. Kalimantan Timur",6408,"Kab. Nunukan",2008,100
64,"Prov. Kalimantan Timur",6408,"Kab. Nunukan",2009,100
64,"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara",2005,100
64,"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara",2006,99.01
64,"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara",2007,98.82
64,"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara",2008,100
64,"Prov. Kalimantan Timur",6409,"Kab. Penajam Paser Utara",2009,100
64,"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung",2005,0
64,"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung",2006,0
64,"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung",2007,0
64,"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung",2008,0
64,"Prov. Kalimantan Timur",6410,"Kab. Tana Tidung",2009,100
64,"Prov. Kalimantan Timur",6471,"Kota Balikpapan",2005,99.25
64,"Prov. Kalimantan Timur",6471,"Kota Balikpapan",2006,99.66
64,"Prov. Kalimantan Timur",6471,"Kota Balikpapan",2007,99.38
64,"Prov. Kalimantan Timur",6471,"Kota Balikpapan",2008,99.44
64,"Prov. Kalimantan Timur",6471,"Kota Balikpapan",2009,100
64,"Prov. Kalimantan Timur",6472,"Kota Samarinda",2005,99.55
64,"Prov. Kalimantan Timur",6472,"Kota Samarinda",2006,98.76
64,"Prov. Kalimantan Timur",6472,"Kota Samarinda",2007,99.58
64,"Prov. Kalimantan Timur",6472,"Kota Samarinda",2008,99.74
64,"Prov. Kalimantan Timur",6472,"Kota Samarinda",2009,100
64,"Prov. Kalimantan Timur",6473,"Kota Tarakan",2005,98.45
64,"Prov. Kalimantan Timur",6473,"Kota Tarakan",2006,99.52
64,"Prov. Kalimantan Timur",6473,"Kota Tarakan",2007,99.23
64,"Prov. Kalimantan Timur",6473,"Kota Tarakan",2008,99.79
64,"Prov. Kalimantan Timur",6473,"Kota Tarakan",2009,100
64,"Prov. Kalimantan Timur",6474,"Kota Bontang",2005,98.95
64,"Prov. Kalimantan Timur",6474,"Kota Bontang",2006,99.37
64,"Prov. Kalimantan Timur",6474,"Kota Bontang",2007,99.5
64,"Prov. Kalimantan Timur",6474,"Kota Bontang",2008,99.44
64,"Prov. Kalimantan Timur",6474,"Kota Bontang",2009,100
71,"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow",2005,99.54
71,"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow",2006,99.53
71,"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow",2007,99.5
71,"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow",2008,100
71,"Prov. Sulawesi Utara",7101,"Kab. Bolaang Mongondow",2009,100
71,"Prov. Sulawesi Utara",7102,"Kab. Minahasa",2005,100
71,"Prov. Sulawesi Utara",7102,"Kab. Minahasa",2006,100
71,"Prov. Sulawesi Utara",7102,"Kab. Minahasa",2007,99.67
71,"Prov. Sulawesi Utara",7102,"Kab. Minahasa",2008,100
71,"Prov. Sulawesi Utara",7102,"Kab. Minahasa",2009,100
71,"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe",2005,99.78
71,"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe",2006,99.03
71,"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe",2007,99.71
71,"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe",2008,100
71,"Prov. Sulawesi Utara",7103,"Kab. Kepulauan Sangihe",2009,100
71,"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud",2005,99.44
71,"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud",2006,99.22
71,"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud",2007,98.95
71,"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud",2008,100
71,"Prov. Sulawesi Utara",7104,"Kab. Kepulauan Talaud",2009,100
71,"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan",2005,100
71,"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan",2006,99.48
71,"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan",2007,99.08
71,"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan",2008,99.19
71,"Prov. Sulawesi Utara",7105,"Kab. Minahasa Selatan",2009,100
71,"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara",2005,100
71,"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara",2006,99.69
71,"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara",2007,98.58
71,"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara",2008,99.74
71,"Prov. Sulawesi Utara",7106,"Kab. Minahasa Utara",2009,100
71,"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara",2005,0
71,"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara",2006,0
71,"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara",2007,97.79
71,"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara",2008,99.28
71,"Prov. Sulawesi Utara",7107,"Kab. Bolaang Mongondow Utara",2009,96.37
71,"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro",2005,0
71,"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro",2006,0
71,"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro",2007,99.57
71,"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro",2008,100
71,"Prov. Sulawesi Utara",7108,"Kab. Siau Tagulandang Biaro",2009,100
